0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0221710205078125 0.192535400390625 0.196807861328125 0.186065673828125 0.17059326171875 0.1607818603515625 0.163543701171875 0.1473846435546875 0.0 saving the data

0.0103302001953125 0.204376220703125 0.21099853515625 0.2028045654296875 0.1898040771484375 0.1814117431640625 0.18438720703125 0.171478271484375 0.0 saving the data

0.0129852294921875 0.19219970703125 0.20208740234375 0.1966705322265625 0.1871490478515625 0.1810150146484375 0.1857147216796875 0.177154541015625 0.0 saving the data

0.024444580078125 0.1920013427734375 0.203094482421875 0.1997833251953125 0.1911773681640625 0.185211181640625 0.1916351318359375 0.1851348876953125 0.0 saving the data

0.0237884521484375 0.1562042236328125 0.16796875 0.1631622314453125 0.15740966796875 0.1531829833984375 0.16082763671875 0.1546173095703125 0.0 saving the data

0.0304412841796875 0.123931884765625 0.1377716064453125 0.1395111083984375 0.1349945068359375 0.132415771484375 0.14251708984375 0.1392059326171875 0.0 saving the data

0.011260986328125 0.051849365234375 0.0639801025390625 0.064056396484375 0.06103515625 0.0570526123046875 0.0666656494140625 0.0628662109375 0.0 saving the data

0.00457763671875 -0.0135345458984375 -0.000274658203125 0.0005035400390625 -0.0025787353515625 -0.0040435791015625 0.0061492919921875 0.0031280517578125 0.0 saving the data

0.0141754150390625 -0.0637359619140625 -0.050140380859375 -0.0494537353515625 -0.052978515625 -0.0538482666015625 -0.0426177978515625 -0.04571533203125 0.0 saving the data

0.0249176025390625 -0.0919342041015625 -0.0799713134765625 -0.0795745849609375 -0.0850067138671875 -0.08740234375 -0.0770416259765625 -0.0812530517578125 0.0 saving the data

0.012908935546875 -0.1201019287109375 -0.1090545654296875 -0.1110687255859375 -0.1175079345703125 -0.1202392578125 -0.1099090576171875 -0.1154022216796875 0.0 saving the data

0.0099639892578125 -0.185211181640625 -0.1759490966796875 -0.1791229248046875 -0.1881866455078125 -0.19244384765625 -0.1837005615234375 -0.1912994384765625 0.0 saving the data

0.0142669677734375 -0.1861572265625 -0.1792755126953125 -0.186279296875 -0.1981048583984375 -0.2051239013671875 -0.1989288330078125 -0.2096710205078125 0.0 saving the data

0.0556793212890625 -0.134246826171875 -0.128692626953125 -0.1367950439453125 -0.1504974365234375 -0.1588287353515625 -0.1548614501953125 -0.16851806640625 0.0 saving the data

-0.0122222900390625 -0.1090087890625 -0.1053009033203125 -0.1155242919921875 -0.1318511962890625 -0.1418304443359375 -0.140411376953125 -0.1568145751953125 0.0 saving the data

0.021453857421875 -0.08697509765625 -0.0829925537109375 -0.0933074951171875 -0.1098480224609375 -0.118560791015625 -0.1156158447265625 -0.1322784423828125 0.0 saving the data

0.0053558349609375 -0.001220703125 0.0006561279296875 -0.0118560791015625 -0.0303192138671875 -0.0409698486328125 -0.0395660400390625 -0.0563201904296875 0.0 saving the data

0.0125274658203125 0.0453643798828125 0.0490264892578125 0.037353515625 0.0198822021484375 0.0093231201171875 0.011016845703125 -0.0054168701171875 0.0 saving the data

0.0104217529296875 0.1071624755859375 0.11224365234375 0.1006622314453125 0.0848541259765625 0.0746002197265625 0.0771942138671875 0.0619964599609375 0.0 saving the data

0.0957794189453125 0.14263916015625 0.1465606689453125 0.1359710693359375 0.1211090087890625 0.11102294921875 0.1114654541015625 0.0962677001953125 0.0 saving the data

-0.0420684814453125 0.2292022705078125 0.2400665283203125 0.2316436767578125 0.2181243896484375 0.2097320556640625 0.2127685546875 0.200592041015625 0.0 saving the data

