0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-0.1933441162109375 -0.1103363037109375 -0.1088409423828125 -0.12158203125 -0.1411590576171875 -0.1526031494140625 -0.1512908935546875 -0.1708221435546875 0.0 closed

0.0218658447265625 -0.04913330078125 -0.0479888916015625 -0.0608978271484375 -0.081268310546875 -0.0924530029296875 -0.09185791015625 -0.1105499267578125 0.0 closed

0.0016632080078125 0.0375518798828125 0.038787841796875 0.025177001953125 0.005340576171875 -0.005828857421875 -0.0062103271484375 -0.024505615234375 0.0 closed

0.0178375244140625 0.1228485107421875 0.1248626708984375 0.1133880615234375 0.093994140625 0.0830230712890625 0.0833282470703125 0.065673828125 0.0 closed

0.0124664306640625 0.1651611328125 0.168670654296875 0.156982421875 0.1396636962890625 0.128387451171875 0.1287841796875 0.1114501953125 0.0 closed

0.01898193359375 0.1929931640625 0.1981048583984375 0.1875457763671875 0.1732330322265625 0.16455078125 0.1654205322265625 0.1508026123046875 0.0 closed

0.017608642578125 0.2315216064453125 0.238616943359375 0.230255126953125 0.218536376953125 0.210174560546875 0.2136688232421875 0.2008209228515625 0.0 closed

0.0064544677734375 0.2464599609375 0.2556915283203125 0.2493133544921875 0.2393646240234375 0.232696533203125 0.23748779296875 0.2275848388671875 0.0 closed

0.0089569091796875 0.1953887939453125 0.205352783203125 0.201446533203125 0.19427490234375 0.18804931640625 0.19500732421875 0.187286376953125 0.0 closed

0.00311279296875 0.1733551025390625 0.1851654052734375 0.1837310791015625 0.1789703369140625 0.1749267578125 0.1824951171875 0.1777801513671875 0.0 closed

0.0099029541015625 0.111175537109375 0.1251983642578125 0.126800537109375 0.12530517578125 0.1237030029296875 0.1343231201171875 0.131439208984375 0.0 closed

0.010040283203125 0.0296173095703125 0.045562744140625 0.0498046875 0.0507659912109375 0.05096435546875 0.063323974609375 0.0638580322265625 0.0 closed

0.017608642578125 -0.079498291015625 -0.0623016357421875 -0.057403564453125 -0.055694580078125 -0.0542449951171875 -0.0393829345703125 -0.0362091064453125 0.0 closed

-0.0201263427734375 -0.1624908447265625 -0.1481781005859375 -0.144622802734375 -0.1466217041015625 -0.1468658447265625 -0.1336212158203125 -0.1342620849609375 0.0 closed

0.0097198486328125 -0.2630615234375 -0.250396728515625 -0.2496490478515625 -0.2540740966796875 -0.254974365234375 -0.2419281005859375 -0.245452880859375 0.0 closed

0.0286407470703125 -0.2573699951171875 -0.2486572265625 -0.2539215087890625 -0.26336669921875 -0.2681121826171875 -0.25970458984375 -0.26824951171875 0.0 closed

0.0175933837890625 -0.2496337890625 -0.2444000244140625 -0.2530517578125 -0.2680206298828125 -0.27630615234375 -0.271759033203125 -0.28631591796875 0.0 closed

-0.0052947998046875 -0.1842193603515625 -0.1793975830078125 -0.1880950927734375 -0.203948974609375 -0.2127532958984375 -0.2086639404296875 -0.2237701416015625 0.0 closed

0.0199127197265625 -0.107147216796875 -0.104400634765625 -0.1160888671875 -0.1340484619140625 -0.1446380615234375 -0.14349365234375 -0.1610260009765625 0.0 closed

0.0269622802734375 -0.0279693603515625 -0.024322509765625 -0.0354461669921875 -0.0533294677734375 -0.063446044921875 -0.061431884765625 -0.0782623291015625 0.0 closed

0.0175018310546875 0.033966064453125 0.0376129150390625 0.0264434814453125 0.0090789794921875 -0.0013580322265625 -0.0002899169921875 -0.016876220703125 0.0 closed

